id	CK_1	CK_2	CK_3	Cra20_1	Cra20_2	Cra20_3	KT2440_1	KT2440_2	KT2440_3
LOC101247951	8.378372848	11.17423767	10.57826353	5.662360275	6.974088503	7.127013177	6.285754736	6.378508122	5.523358648
LOC101247953	0.067955427	0	0.064268414	0	0	0	0.043023283	0.059125595	0.043599939
LOC101247954	106.5558541	134.263915	120.2470073	113.7370623	131.3911579	120.0319572	113.5977926	121.1243363	119.0116074
LOC101247955	6.933076916	8.693254559	7.519246532	7.280811095	7.020240597	7.123477977	6.993563091	7.862897767	6.174416115
LOC101247956	10.05689076	12.389854	11.88645767	9.493382141	12.35842015	10.26705857	11.22751941	11.09750855	12.06406357
LOC101247957	15.3075281	14.67130575	14.02587292	11.84315277	13.68723953	15.07058084	15.4842032	14.86544651	14.0224089
LOC101247958	9.45408084	5.99107549	6.588206145	6.321281255	5.479893141	7.117310435	9.293239387	5.5559274	8.859116822
LOC101247959	6.439727451	13.41979045	9.603984033	3.668842574	4.468966252	4.563052174	3.645830671	4.68710602	6.137964356
LOC101247960	1.842804514	2.710752326	3.083451946	7.250753695	2.796413821	0.999479487	6.024203187	2.435871599	1.432445817
LOC101247961	9.8244223	12.95504374	8.344204971	10.72904411	9.867108996	8.634339999	9.646950768	8.008450354	9.179579494
LOC101247962	0	0	0	0	0	0	0	0	0
LOC101247963	148.2443161	136.8113998	155.4524605	170.6800734	154.6179728	99.79591994	155.1399345	150.7592423	154.7943515
LOC101247964	4.571205497	4.695011061	4.246445574	4.332166094	3.670073967	6.25048943	4.109932414	3.930174998	5.024054469
LOC101247965	336.7122947	426.2083018	395.6540148	350.9216039	381.2991172	377.0825106	337.0464273	396.0274684	307.3062243
LOC101247967	0	0	0	0	0	0	0	0	0
LOC101247968	10.15526981	15.23455713	12.95081642	12.57111256	14.3126143	11.59462628	11.47457763	13.06587927	12.9296459
LOC101247969	8.231908249	10.32833162	8.266130162	8.002114763	10.29806283	8.612606979	8.622307929	9.205649131	6.081561475
LOC101247970	6.221351354	7.286552985	5.493408984	4.676910868	5.863870524	5.204035752	6.076208452	6.849595291	5.202315635
LOC101247971	0	0	0	0.294971498	0	0.09662291	0	0.27721484	0
LOC101247974	12.9863319	26.18951214	17.18101461	10.64303225	12.36020424	10.48043678	10.44570516	12.45147799	10.38082778
LOC101247975	17.0912072	16.1589158	15.19664597	14.66569443	17.97787597	14.80485604	17.48278329	16.11624586	16.03289184
LOC101247977	59.86925218	62.85508687	67.25660774	78.41579941	74.68961038	88.5915468	75.49902049	67.24769992	73.69575684
LOC101247978	9.496968012	5.940384645	7.816504034	11.35863393	6.718368469	12.46983698	8.77518758	8.843614719	9.782084875
LOC101247979	0.550786945	0.270067892	0.372073754	1.784705811	0.340729531	0.859019677	1.643913401	0.992670183	0.643661471
LOC101247980	1.545728006	1.588019293	1.914343677	1.976181066	3.081163196	2.343786741	2.586343247	2.337534461	3.435646793
LOC101247982	0.690485088	0.386932819	0.466444205	1.187174532	0.664455602	0.448706681	0.562054166	0.600766463	0.664518832
LOC101247983	0.242158145	1.009269905	0.171764646	0.728613807	0.349544122	0.495698799	0.747400009	1.05346585	1.16525795
LOC101247985	0.038957991	0	0.036844272	0.072134247	0.037489376	0	0.184985298	0.440647469	0.187464719
LOC101247986	4.025879156	5.881753607	8.702742042	8.290984588	6.325084116	5.082879748	7.100300082	6.076240529	8.065249669
LOC101247987	0	0	0	0	0	0	0	0	0
LOC101247988	6.470594706	8.743752148	7.998747707	7.075329851	6.226670176	5.747757411	6.725521018	6.250445411	6.276296274
LOC101247989	0	0	0	0	0	0	0	0	0
LOC101247990	4.281692118	1.511601273	1.862716238	8.046859686	4.079080666	13.90656658	7.522424207	2.197955138	6.675494456
LOC101247991	0	0	0	0	0	0	0	0	0
LOC101247992	0.197568617	0.968740101	0.840821693	0.091454045	0	0.44935982	0	0.257846117	0
LOC101247993	0.554564413	0	0.327797357	1.379797727	0.300183065	0.756797213	0.855807364	1.14595348	1.167489675
LOC101247994	1.508107113	1.40499606	1.996795813	0.977338897	0.145125541	0.960431722	0.286439456	1.049720194	1.088545135
LOC101247995	19.62689297	30.18128527	31.06740067	13.94776633	14.9854683	16.97591712	14.87618358	19.72233969	16.27275212
LOC101247996	11.80696498	11.38071549	7.205643946	15.5087022	10.73065804	10.971262	12.60227125	11.50204562	16.75307383
LOC101247997	0.807914525	0.088032335	0.679182249	0.498642294	0.086384251	1.061701734	0.767248544	1.562083622	0.518354826
LOC101247998	6.611572676	6.449412188	7.377704707	6.088576632	6.698965055	6.396984483	5.51469778	8.156975217	6.766935221
LOC101247999	53.75208615	47.47444497	48.23009889	58.57786925	46.8381562	57.8714392	55.14018863	55.08421937	51.74873227
LOC101248000	76.25934399	48.69821472	87.38129698	81.50098029	67.98169925	49.64159143	62.58529566	67.82077758	93.69357162
LOC101248001	0.039444824	0.232092223	0	0	0	0.017943051	0	0	0.018980735
LOC101248003	44.94034944	45.16793121	53.8711832	46.71728815	38.2019447	40.56788987	40.8862087	45.66850405	35.17872949
LOC101248004	0	0	0	0	0	0	0	0	0
LOC101248005	0.911067279	1.634821555	1.484947309	0.969083739	1.175181117	0.705421757	0.975661387	1.197463589	1.455124602
LOC101248007	0.229709567	0.464614064	0.502382216	0.225955531	0.62170345	0.378785517	0.27268406	0.437198357	0.234888098
LOC101248009	45.88601313	97.87694723	65.02446319	51.3617912	71.42079908	54.5894096	47.05120249	47.6246006	35.07137768
LOC101248010	3.052191751	0.364385698	1.25503955	2.235992392	0.970530603	2.34218921	2.470078221	2.67869545	3.090667845
LOC101248011	11.97205031	15.54596855	13.65939993	12.38857602	17.4653007	12.15843235	13.56731502	13.26281091	11.94050279
LOC101248012	0.340815167	0.334224457	0.282033307	0.197203167	0	0.310066738	0.04045755	0.481863083	0
LOC101248013	0.782052984	0.681715185	0.65744146	3.780998293	1.672381396	0	2.145545223	2.343725465	1.170778378
LOC101248014	1.408818922	0.631577176	0.342612398	1.565133465	1.045833526	1.135233225	1.146777183	1.470915752	0.890980004
LOC101248015	21.66383705	25.62805843	24.60769034	23.43417718	18.16995182	24.23209069	19.98868081	19.00766026	23.17547707
LOC101248016	0	0	0	0	0	0.297372856	0.077602502	0	0
LOC101248017	28.38264456	33.23074243	32.07674107	28.59503424	33.64995177	30.71631294	30.03699401	32.57659565	29.30889179
LOC101248018	14.98231762	11.51749515	9.486314467	11.40206945	13.07351694	9.58763192	13.20327803	12.81463847	13.62463415
LOC101248019	0	0	0	0	0	0	0.021973705	0	0
LOC101248022	0	0	0	0	0	0	0	0	0
LOC101248023	13.95325307	14.25927951	16.31674488	17.24106583	13.15816865	10.81185278	11.92317514	11.0697471	15.01627158
LOC101248025	44.63068471	44.3847537	41.47118053	42.18114304	44.69231473	40.10026365	40.83037205	46.78185508	39.22154096
LOC101248027	1.146365204	0.730727858	0.704708947	1.804209112	1.047992717	2.138026698	2.667225512	1.396376102	2.37199869
LOC101248028	0	0	0.152272177	0	0	0	0.152903624	0	0
LOC101248029	0	0	0	0	0	0	0	0	0
LOC101248030	54.23945079	46.08135826	47.00124728	52.80217592	43.70576141	56.49754174	52.83646728	50.83948912	55.64609107
LOC101248031	7.640669696	5.148976686	6.447917856	6.493290014	9.501868569	6.274017849	7.777029695	6.409232708	7.127079579
LOC101248033	9.300100501	11.5203214	8.90443372	8.263456943	8.866388595	8.015725084	9.187451377	9.219010612	7.758828285
LOC101248034	0	0	0	0	0	0	0	0	0
LOC101248035	22.92230289	21.18608847	19.6660762	20.00075656	21.65753857	17.97126842	20.38464842	21.79537902	21.37021124
LOC101248036	15.24904431	4.415343804	8.889229372	17.64686628	9.898756641	14.59085481	13.82607884	14.61157134	15.65607289
LOC101248038	18.47654968	19.99535623	17.47407951	17.99107316	17.53779721	17.08440701	17.35529866	19.40483314	21.22178498
LOC101248040	4.386299125	0.653824433	1.958004463	3.476057607	1.620843686	2.968981207	3.532358342	2.747781014	4.153807185
LOC101248043	0.106204726	0.062490559	0.020088489	0.0589943	0.020440217	0.019324582	0.080687171	0.073923957	0
LOC101248044	42.06470755	31.18082124	33.08667606	33.27453152	29.98329142	32.26369722	35.79820179	36.59900265	39.53137596
LOC101248045	2.596368236	1.825548297	2.162074389	2.025764316	2.922764146	1.961007985	2.543218464	2.457913772	2.058701819
LOC101248046	0	0	0	0	0	0	0	0	0.091134011
LOC101248047	40.96378423	41.77266636	49.47929952	51.32117006	42.88305013	51.78364586	51.86918968	54.01051448	45.17254005
LOC101248048	11.58777206	10.21850908	8.410442798	12.68221269	9.638218431	7.559415797	10.49266969	9.378704577	8.99076326
LOC101248050	13.8372294	8.602506402	12.42694142	12.60656176	9.253813573	13.29006579	9.341427374	8.813902655	12.71637367
LOC101248051	37.26912741	33.65171987	30.8325384	33.25443049	37.30295679	32.21468036	34.87373445	35.82149009	34.1479124
LOC101248052	137.2953361	149.9415466	161.9630835	241.9188677	204.1282521	187.6820462	210.9841938	186.3942301	171.7251394
LOC101248054	0.915236953	1.660445355	2.034111909	0.635491528	2.51009449	0.749397645	1.825254796	1.831524613	1.233146208
LOC101248055	0.0540325	0.052987615	0.255504469	0.150069098	0.103991232	0.098315349	0.102625601	0.094023505	0
LOC101248057	43.64480045	34.98984829	47.69506509	58.0509207	50.40722761	50.35488474	48.20158575	47.20205138	47.04861548
LOC101248058	12.43404709	9.631916586	7.609037163	17.60564294	15.43425212	7.747461435	17.36497859	12.1820877	14.73181176
LOC101248059	1.691335079	3.006263088	0.499865441	0.489321878	0.712064571	0.673199805	1.606202559	1.195650922	0.712132331
LOC101248061	208.3651092	185.5304202	187.9478898	207.235875	180.1217002	198.9276593	207.8709493	200.6613219	186.6656103
LOC101248062	17.19538421	21.92988873	19.30998816	16.17658469	19.99560259	16.83184534	18.88882375	19.35998996	18.39342741
LOC101248063	0.531855957	1.773341009	0.603599272	0.492389726	1.330696576	0.483871781	0	0.277649346	0
LOC101248065	0	0	0	0	0	0	0	0	0
LOC101248066	11.00224674	8.610838548	9.304743879	12.58537395	10.99470194	11.93454851	10.85031767	11.27549214	13.08290412
LOC101248067	0.286047714	0	0.135263904	0.529643238	1.101057846	0.325300523	0.747036517	0.435539859	0.34411332
LOC101248068	22.33029825	26.62688849	22.25875059	24.27227722	26.38939124	18.94482644	26.01422282	25.95750146	22.47662024
LOC101248069	2.428948463	3.572965905	2.756595099	2.428605705	2.991850812	1.591061857	2.906427554	2.38807587	2.571366461
LOC101248071	12.25668219	7.436288646	11.23084885	20.48673443	12.66661434	17.61578914	18.34279371	13.27825965	13.49398186
LOC101248072	1.990932221	0.763994903	0.982388611	0.801389402	10.24578916	1.575052023	0.986462413	0.602517968	0.166614051
LOC101248073	35.67479001	31.67109347	32.84038164	41.2233378	42.00210163	38.22049994	40.09669542	39.32367272	43.92008613
LOC101248075	32.09218303	18.92342707	18.6725204	23.11900786	18.8670559	28.03895956	26.23033389	26.39596711	30.95153678
LOC101248077	5.572682171	8.641400342	5.879710535	4.030595912	3.033224358	5.339252564	4.977960528	4.257669955	5.698311715
LOC101248078	7.494734408	3.564653317	5.528716024	11.13643635	4.543687565	8.625475395	8.11393932	6.129647184	8.511208786
LOC101248079	0.387061711	1.096554859	0.528755002	0.039815544	0.041385611	0	0	0.037418733	0.041389549
LOC101248082	5.741253753	7.847008981	6.631111056	5.268925666	7.61347625	5.73286437	6.250163818	6.065673154	5.660113834
LOC101248083	10.31370773	1.986184077	7.337694177	13.06772492	8.215784765	12.6999236	9.883344877	10.30200603	11.99498771
LOC101248084	0.929124747	0.531508402	0.366130762	0.680975272	0.223524792	0.528311802	1.21324185	0.269466108	0.707895866
LOC101248085	25.00190501	25.41312336	20.80794573	21.39237321	24.78540136	22.71430246	23.46019125	26.11918508	22.15363832
LOC101248086	13.72335697	8.173107271	11.61570972	11.60275699	8.020095693	13.96749735	12.97308895	15.10244946	15.37833847
LOC101248087	62.18984953	17.84710893	17.87788639	39.20467201	19.09480519	46.64479324	66.86478139	36.98084333	111.1521347
LOC101248088	0.100243457	0.024576235	0.142206919	0.324817211	0.120580675	0.205198801	0.214194941	0.130827388	0.651197607
LOC101248089	0.032517882	0	0.061507161	0	0	0	0	0	0.031295021
LOC101248091	12.95911137	23.28499486	17.69862764	17.64103725	18.33668505	8.221929855	14.81676459	13.57482066	14.23587293
LOC101248092	3.001392534	4.306014045	2.943679331	4.065098605	3.637052873	2.73060616	3.37815575	2.321248586	3.316452008
LOC101248093	4.108257384	3.962765493	4.288756188	4.904937897	3.046052128	5.453233374	5.798906624	5.410503728	4.558710357
LOC101248094	5.581160878	5.627407505	4.460575313	4.512038922	5.093402195	4.52933879	5.275352149	4.080837916	4.31215177
LOC101248095	0.055535859	0.21784761	0.332643679	0.188521064	0.124698706	0.101050801	0.210961956	0.128852724	0.231605348
LOC101248096	5.760554654	4.842134231	4.202749012	5.43467697	4.751482954	4.841534205	4.845388539	3.532304209	4.857533666
LOC101248097	40.59436943	32.84882144	27.73400214	10.1448546	16.95572262	5.097966547	9.696895356	15.65551734	8.448708112
LOC101248098	0.276097722	0.216606818	0.417788267	0.971317862	0.743930764	0.703326729	0.839041532	0.576534687	0.159428905
LOC101248099	10.02827558	6.502711748	12.15523214	22.77453943	7.405078877	13.03360299	16.40375535	13.31935379	13.15708354
LOC101248100	0.106204726	0.208301862	0.06696163	0.262196887	0.102201085	0.483114548	0.504294817	0.27721484	0.102210811
LOC101248101	19.45488479	20.77256486	17.49656268	17.0854288	16.49065509	19.02299938	19.85698843	17.04564899	17.58587318
LOC101248102	16.2103646	16.96929638	14.41829881	16.97274387	17.27062719	13.87001262	14.11155521	15.1674618	15.60076061
LOC101248103	11.72804228	14.3031718	12.97036575	11.0844943	11.65252189	11.51164726	13.25672584	12.57170411	10.84180479
LOC101248107	395.692694	319.9123901	308.7551371	346.9133461	331.7665034	395.8313254	360.4754469	356.0372693	339.2929754
LOC101248108	3.282224584	3.818324246	3.86496243	1.966196927	2.972699562	2.83972395	3.483723117	3.247711837	3.499448087
LOC101248109	0	0	0	0	0	0	0	0	0
LOC101248110	10.40777574	6.964441688	8.887729286	11.22248801	8.071258105	12.69930984	11.04671787	10.70671984	11.81343976
LOC101248111	1.641890808	0	0.647003252	3.800136839	2.501660033	2.489598358	0.649686267	1.190458889	1.580146164
LOC101248112	187.00138	118.2963251	135.0909309	175.725931	156.1272962	202.4787446	180.9237575	177.0638962	170.1679096
LOC101248113	0.252520261	0.495274009	0.059704858	0.409118608	0.18225068	0.287172276	0.299762222	0.164781658	0.364536045
LOC101248114	21.07381255	17.26360413	16.26284023	16.43944911	19.73925593	16.43359542	16.23336392	18.42436524	18.12059345
LOC101248115	0.102825485	0.100837038	0.145869824	0.047597674	0	0	0.292949444	0.268394368	0
LOC101248116	27.16158312	18.26929861	20.6539557	27.97227984	26.51428571	20.86553346	27.80147664	24.58579087	29.6054144
LOC101248117	9.584455272	5.816489803	7.113347972	7.958065748	7.2792545	7.116561843	7.714273514	8.600858143	7.776307235
LOC101248118	0	0	0	0.519724597	0	0	0.059236101	0	0.300150313
LOC101248119	7.349493678	6.810632715	7.684071603	6.055048307	8.240362319	8.434704821	7.203674851	6.922521397	10.09053762
LOC101248121	0.104087147	0.51037151	0.098439759	0.096363388	0	0	0	0	0.300518596
LOC101248122	29.44931258	29.56201995	33.26097809	27.26403414	28.93419814	24.54210901	30.24252574	28.44735747	26.40775783
LOC101248124	0.883656511	0.433284147	0.417856267	1.063510518	0.680275974	1.045112644	1.007013714	0.615070426	0.935468475
LOC101248126	10.11140272	10.49652655	11.71657754	12.48145168	13.89406607	13.75728661	11.80841853	11.49232259	11.65985259
LOC101248127	5.913755115	10.66737102	8.897789634	9.357147082	11.38164397	6.651901777	9.955794411	8.653539028	7.726457151
LOC101248128	1.921123939	4.644212746	3.887301169	2.39899795	3.224481246	2.154264702	3.563993235	3.381875048	2.579830471
LOC101248129	0.551960194	0.876368368	0.720874885	0.584002439	1.214063396	0.645637127	0.57409922	0.548846732	0.682975646
LOC101248130	0.132807867	0	0	0	0	0	0	0	0
LOC101248131	12.16382181	18.38177225	16.40714064	13.96882165	19.63672233	13.84811655	12.43528786	14.80506444	10.87478979
LOC101248132	28.59683108	28.68639867	30.85197078	37.65402715	34.54488311	37.51361146	32.71336135	36.12032891	37.79128421
LOC101248133	63.39698855	26.96847087	40.14152115	45.35663893	55.96640476	47.51544	54.71936492	52.00940574	67.98155883
LOC101248135	39.97516798	8.387431415	20.28056804	34.88583459	19.3235652	43.69870361	32.78358435	26.26097951	35.90707788
LOC101248136	0	0	0	0	0	0	0	0	0
LOC101248137	67.77902383	162.7211485	139.4817953	125.6578582	163.3900766	80.24123437	148.289453	88.3088725	108.9921298
LOC101248138	0.528542212	0	0.099973088	0	0	0	0	0	10.78371816
LOC101248139	3.902694542	4.537666699	2.983700946	1.903906942	6.836492432	1.615838494	4.793718174	4.371574929	2.991250061
LOC101248140	7.184768062	10.95166815	11.37415337	14.46005272	10.14542764	9.023289977	9.196387607	8.561440591	8.643223742
LOC101248141	8.118659902	9.017350436	7.253962695	8.305212039	11.00671239	7.9983078	8.135978608	10.42001663	8.590369407
LOC101248142	30.98457226	26.29180291	26.94290573	35.85671285	28.90547398	31.8693849	27.50418178	29.01790723	27.78999818
LOC101248143	15.61156106	16.59166201	17.48808968	12.82187246	16.00756597	12.53111741	13.94413182	16.23703503	13.98516112
LOC101248144	6.834988376	8.562302856	8.507651334	7.225939212	13.28195742	5.375850075	8.207914245	7.596659297	6.450637837
LOC101248145	1.086416543	1.894057486	4.178384286	0.514075193	1.556575974	1.625368519	1.65077168	0.987263523	1.277907843
LOC101248146	90.4010622	130.5516199	94.98235609	84.24608603	123.4251654	86.36119206	104.4963564	111.3718465	96.90105561
LOC101248148	59.81899088	35.3345455	40.03149191	49.63161537	40.90071629	62.06029722	47.50613148	51.20936867	56.81195615
LOC101248149	0	0.067021596	0	0	0	0	0	0	0
LOC101248151	0	0	0	0	0	0	0	0	0
LOC101248152	49.22949057	42.32255457	45.04950283	49.85011584	48.17863204	47.53615579	51.79742029	44.67929979	52.58112793
LOC101248153	37.7444074	43.86494848	38.60908657	39.11596304	48.03117314	39.22515833	37.59220645	37.61085877	33.83104305
LOC101248154	25.88724972	36.775634	43.44299003	29.01182863	40.95703607	31.4022609	35.24355452	34.43453552	28.72260586
LOC101248155	1.23180615	4.076950682	2.147918679	0.855300226	0.222256926	0.980588259	0.475232791	0.837305174	0.555695191
LOC101248156	13.40833237	12.84408371	14.32433808	13.49721199	14.17027689	12.73117522	11.74324563	13.57598034	10.80916517
LOC101248157	9.794682635	8.76110348	7.194977812	9.283259661	6.604530539	7.683359706	7.224814192	8.157643004	8.530730815
LOC101248158	39.04869865	62.77906643	46.34752365	30.69026816	49.70210704	31.77503081	37.56506234	42.74911911	44.51844403
LOC101248159	0.155653257	0.661453963	0.245346799	0.624446543	0.199714047	1.132881455	2.365096428	0.947998455	0.499332631
LOC101248160	53.34193125	55.41558447	62.0807312	61.92694355	58.86080998	60.85565739	55.97713197	60.9540587	59.3352328
LOC101248161	40.04713367	51.51902462	42.88350689	26.59066986	38.454585	25.22961504	29.77080136	31.2093603	25.15533872
LOC101248162	2.707906613	1.770360604	1.960260492	1.717736731	1.99458256	1.992169248	1.984263475	2.137899964	2.01085924
LOC101248164	34.42418409	37.50085592	37.46782703	37.26028664	35.85231846	31.49738816	32.16839633	37.65300695	33.96260821
LOC101248165	1.693206778	2.51747679	2.06624459	2.123794786	2.654308186	1.937979503	2.282294259	2.851352639	2.050056834
LOC101248166	2.590526339	1.025285868	1.593032313	2.667164398	1.11787904	2.621024605	2.140205797	1.607058368	1.934114773
LOC101248167	16.07831843	10.85358331	14.63313999	18.40263156	14.94233766	20.88959869	17.49139925	18.1571784	18.97115578
LOC101248168	14.56643517	8.031056657	11.55415975	15.47418728	17.11792362	9.89338315	13.64199784	11.68086269	16.08591921
LOC101248169	14.49280239	18.67034704	16.2859233	19.25961656	18.11496116	14.83949723	15.33771557	15.63413055	15.80063151
LOC101248170	15.71740324	13.16696285	14.413279	15.72932402	13.41033481	15.57300382	19.45854534	15.41914947	20.20927677
LOC101248171	7.675435476	9.818544748	8.478002074	7.590898673	8.274343129	8.609538134	7.557600285	7.908112935	6.770561335
LOC101248172	11.92448058	7.751753167	13.25825279	23.33020463	10.59727072	21.5436384	12.54331069	13.90199995	12.41884246
LOC101248173	0.364211914	0.357168756	1.14817035	5.619761098	0.817791511	2.098566631	1.268224784	0.211258536	0.233676952
LOC101248174	81.87030645	63.11878312	71.09770481	95.91184014	72.14435093	101.8415732	88.89837602	89.15254491	80.07992132
LOC101248175	5.543157059	7.645910657	7.349166706	5.611438704	6.430944779	5.44366835	5.190348545	4.304553944	5.683701316
LOC101248177	0	0	0	0	0	0	0	0	0
LOC101248179	17.37728047	13.44975071	13.8897632	25.25612237	13.84526432	18.52941157	17.95767186	13.6561892	16.11238614
LOC101248180	8.813292384	8.642860254	6.770821951	7.542214113	11.35558526	9.4331235	8.416568601	9.773108843	6.010954947
LOC101248181	73.24900354	59.10519087	62.3207016	69.89671861	59.77728771	70.77121851	74.40811809	65.05981175	82.52061521
LOC101248182	4.702244087	10.59355397	1.92307783	1.176571706	19.32289508	1.503083354	7.965591622	6.966190893	2.813094169
LOC101248183	69.23582653	77.42043677	72.07049823	67.87075672	82.9707639	78.54612967	74.7563581	78.76214964	67.36518378
LOC101248184	17.22798343	21.83540187	18.92783055	16.7726719	17.89036692	17.68680252	18.48097365	18.25550512	19.60331938
